event_id,date,year,month,theater_standard,theater_raw,air_force,command_or_task_force,sub_region,mission_number,aircraft_models,has_claims,has_losses,has_casualties,event_text
EVT_19430430_00212,1943-04-30,1943,4,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Tunisia,,"B-26, P-38, A-20",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, Northwest Strategic Air Force (NASAF) B-26's and P-38's hit shipping off Tunisia while B-26's strike shipping near Cap Bon and the Tunis-Medjez el Bab highway. Northwest African Tactical Air Force (NATAF) fighters, A-20's, and medium bombers, hit positions near Mateur, Bir Meherga, and Ksar Tyr, concentrations near Furna, shipping in the Gulf of Tunis and near Cap Bon, and attack isolated vehicles and troops along the battleline as the US II Corps makes substantial gains in the Jefna area. The 97th Bombardment Squadron (Light), 47th Bombardment Group (Light) with A-20's transfers from Thelepte, Tunisia to Souk-el-Arba, Tunisia."
EVT_19430805_00914,1943-08-05,1943,8,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NATAF,,Sicily,,"P-40, SPITFIRE, P-39, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force): In Sicily, Northwest African Tactical Air Force (NATAF) fighters and light and medium bombers attack troops, roads, and gun positions at Adrano and Troina and surround- ing areas in support of Allied ground forces, hit motor transport behind enemy lines in Sicily and on the toe of Italy, and sink or damage over 20 small vessels and barges at Milazzo and in the Straits of Messina; and Northwest African Strategic Air Force (NASAF) B-17's, operating in 2 forces, hit the docks and railroad yards at Messina. B-25's bomb a switching station at Guspini, Sardinia, and P-40's, after escorting the B-25's, attack and probably sink a U-boat off SW Sardinia. On the ground in Sicily, US forces open an assault on the San Fratello ridge, and further inland gain positions overlooking Troina. The enemy withdraws from the town during the night. The British 13 Corps overruns Paterno, Misterbianco, and Catania; the British 30 Corps continues toward Adrano. HQ 310th Bombardment Group (Medium) and it's 379th, 380th, 381st and 428th Bombardment Squadrons (Medium) transfer with B-25's from Dar el Koudia to Menzel Temime, Tunisia. The 91st Fighter Squadron, 81st Fighter Group, transfers with P-39's from Sfax to Sidi Ahmed, Tunisia. The 309th Fighter Squadron, 31st Fighter Group, transfers with Spitfires from Agrigento to Termini, Sicily. The 346th and 416th Bombardment Squadrons (Heavy), 99th Bombardment Group (Heavy), transfer from Navarin, Algeria to Oudna, Tunisia with B-17's."
EVT_19430823_01021,1943-08-23,1943,8,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Italy,,"P-40, SPITFIRE, B-26, P-39, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force): B-24's hit a marshalling yard at Bari, Italy. WESTERN MEDITERRANEAN (Northwest African Air Force): Northwest African Strategic Air Force (NASAF) B-26's bomb the Battipaglia, Italy marshalling yard. Fighter-bombers hit factory and barracks near Cagliari, Sardinia. Northwest African Tactical Air Force (NATAF) P-40's and A-36's escort NASAF B-26's, and Spitfires fly uneventful tactical reconnaissance over NE Sicily and the toe of Italy. HQ 313th Troop Carrier Group transfers from Kairouan, Tunisia to Sciacca, Sicily. The 93d Fighter Squadron, 81st Fighter Group, transfers from Monastir to Sidi Ahmed, Tunisia with P-39's."
EVT_19430824_01027,1943-08-24,1943,8,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NATAF,VIII Bomber Command,Italy,,,0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force): In Italy, Northwest African Tactical Air Force (NATAF) fighter-bombers hit a railroad tunnel and cruiser offshore at Sibari, tracks and buildings at Castrovillari, and the town area at Sibari; and Royal Air Force (RAF) Desert Air Force air- planes strafe motor transport N of Reggio di Calabria and provide withdrawal cover for the NATAF fighter-bombers. HQ 314th Troop Carrier Group transfers from Kairouan, Tunisia to Castel- vetrano, Sicily."
EVT_19421202_01597,1942-12-02,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"B-26, P-38, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Tunisia, DB-7s and B-26s bomb the El Aouina Airfield; B-17s hit the Sidi Ahmed Airfield and Bizerte harbor; and B-25s attack AA guns near the Gabes Airfield.  P-38s provide escort and fly reconnaissance missions and sweeps, claiming eight aircraft and one tank destroyed.  The British First Army withstands another German counterattack on Tebourba. Headquarters 320th Bombardment Group (Medium) is established at La Senia, Algeria upon arrival from England."
EVT_19421203_01603,1942-12-03,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"SPITFIRE, P-38, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Tunisia, B-17s of the 97th Bombardment Group (Heavy) hit the docks and shipping at Bizerte harbor; radar warned the Germans of the approach of the bombers and Bf 109s jumped the escorting P-38s shooting down three with two more missing; two Bf 109s are shot down.  DB-7s, with P-38s as escort, bomb the El Aouina Airfield. Spitfires and P-38s fly patrols and photographic reconnaissance over wide areas of Northwest Africa, and carry out fighter sweeps during which several ground targets, including the Gabes, Tunisia Airfield, are attacked. The British First Army withdraws from Tebourba as German forces, through continuous attacks, occupy the city during the night of 3/4 Dec."
EVT_19421204_01610,1942-12-04,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"B-26, P-38, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Tunisia, B-17s bomb shipping and docks at Bizerte while B-26s, with fighter escort, attack the same target a half hour later.  B-17s, F-4s and P-38s fly reconnaissance, while other P-38s attack vehicles and troop concentrations, mainly in the Gabes and Sfax areas."
EVT_19421205_01615,1942-12-05,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"P-38, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Tunisia, B-17s bomb the docks and shipping at Tunis; B-25s hit the Sidi Ahmed Airfield; and DB-7s follow shortly with a raid on Sidi Ahmed while another small force of DB-7s hits Faid.  Each raid is escorted by P-38s. P-38s fly reconnaissance over wide areas of Tunisia, a B-17 photographs the Sousse-Sfax-Gabes, Tunisia area while an F-4 flies photographic reconnaissance over southern Sardinia"
EVT_19421206_01623,1942-12-06,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"P-38, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Tunisia, DB-7s, with fighter escort, bomb the bridge over the Medjerda River at El Bathan. P-38s and F-4s fly patrols and reconnaissance missions over parts of Algeria and Tunisia. In ground fighting in Tunisia, a German attack penetrates positions of the US 1st Armored Division, which is operating with the British First Army, on the El Guettar Mountains. HQ, 15th Photographic Mapping Squadron, 3d Photographic Group with B-17s and F-4s arrives at La Senia, Algeria from England.  ""A"" Flight has been operating from Algeria since 18 Nov; ""B"" and ""C"" Flights remain in the US until Jan 44."
EVT_19421207_01629,1942-12-07,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"P-40, P-38, B-24, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Tunisia, B-17s, escorted by P-38s, attack docks and shipping at Bizerte. Escorted DB-7s attack tanks in the Tebourba-El Bathan area where elements of the British First Army continue to be hard pressed.  Other DB-7s sent to bomb at La Hencha and Sousse abort because of bad weather. P-38s and P-40s fly numerous reconnaissance missions over the Sousse-Sfax-Gabes area and patrols over Oran, Algeria while B-17s and F-4s fly photographic reconnaissance over the Sousse-Sfax-Gabes area and the Tunis-Bizerte area. Ground fighting subsides as German attacks in the Tebourba area decrease in intensity. The air echelons of the 328th and 330th Bombardment Squadrons (Heavy), 93d Bombardment Group (Heavy), based in England with B-24s, begins operating from Tafaraoui, Algeria on TDY."
EVT_19421207_01638,1942-12-07,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Algeria,,,0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Algeria, fighters of the 31st and 52d Fighter Groups patrol in the Oran-La Senia-Tafaraoui area.  Weather prevents operations of all bomber and fighter units in eastern Algeria. The British First Army receives permission to withdraw from areas west of Tebourba and east of Medjez el Bab to more favorable positions slightly to the west from which to prepare for the move on Tunis."
EVT_19421209_01650,1942-12-09,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,,,P-40,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) P-40s of the 57th Fighter Group claim one enemy aircraft destroyed. WESTERN MEDITERRANEAN (Twelfth Air Force): Due to heavy rains and waterlogging of airfields, aerial activity in the Algeria-Tunisia area practically ceases. On the ground, Allied troops repulse another armored and infantry attack on Medjez el Bab.  During the night of 10/11 Dec, elements of the British 78 Division and the US 1st Armored Division begin a withdrawal to the Bedja area to refit.  The Americans sustain heavy loss of equipment as they withdraw. HQ 3d Photographic Group is established at La Senia, Algeria after transfer from England."
EVT_19421211_01658,1942-12-11,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Morocco,,"SPITFIRE, P-38, B-25",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): The Twelfth Air Force creates five area commands covering Northwest Africa from the west coast of Morocco to the east coast of Tunisia.  From west to east they are: Moroccan Composite Wing (Colonel Rosenham R Beam) Western Algerian Composite Wing (Colonel Lawrence P Hickey) Central Algerian Composite Wing (Colonel Paul L Williams) XII Bomber Command (Colonel Charles T Phillips) XII Fighter Command (Brigadier General Blackburn) In Tunisia, B-25s with fighter escort, attack the rail bridge at La Hencha while P-38s fly sea patrol off the north coast and over the Gulf of Tunis and reconnaissance over the Sousse region.  Spitfires sweep over Medjez el Bab and Bone."
EVT_19421212_01665,1942-12-12,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"P-40, B-26, P-38, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Tunisia, B-17s, with P-38 escort, bomb the rail facilities and harbor area at Tunis; B-26s on a mission to bomb at Sousse or La Hencha abort due to very bad weather; and P-38s and P-40s fly widespread reconnaissance operations. HQ 64th Troop Carrier Group and its 16th, 17th and 35th Troop Carrier Squadrons, which have been operating from North Africa since Nov, are established at Blida, Algeria upon arrival from England."
EVT_19421213_01671,1942-12-13,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"C-47, P-40, SPITFIRE, B-26, P-38, B-24, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): Over Tunisia, 15 B-17s of the 97th Bombardment Group (Heavy) hit the harbor and docks at Tunis. Over Bizerte, ten B-17s of the 301st Bombardment Group (Heavy) bomb the harbor and docks; they are followed shortly by 19 B-24s of the 93d Bombardment Group (Heavy), which are TDY from England, which attack the same targets.  Meanwhile, six B-25s of the 310th Bombardment Group (Medium) hit the harbor area at Sousse while B-26s blast a bridge north of Sfax; P-38s escort both missions.  Other P-38s attack several targets including vehicles north of Gabes and a schooner off Cape Dimasse. In other action, P-38s, P-40s and Spitfires fly reconnaissance and patrols over much of Northwest Africa and C-47s fly 17 transport missions between various points in Northwest Africa. The 380th Bombardment Squadron (Medium), 310th Bombardment Group (Medium) with B-25s, moves from Mediouna, French Morocco to Telergma, Algeria and flies its first combat mission."
EVT_19421214_01677,1942-12-14,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"C-47, P-40, P-38, A-20, B-24, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): Over Tunisia, B-24s bomb the harbor and shipping at Bizerte while B-17s hit similar targets at Tunis.  DB-7s made two attacks on the marshaling yard at Sfax escorted by P-38s and P-40s.  P-38s attack vessels off the northern Tunisian coast, the road between Tunis and Bizerte, a train near Kerker, trucks near Chaaba, and El Djem, and a train near La Hencha.  P-40s fly sweeps; F-4s carry out photographic reconnaissance over areas of Tunisia; and C-47s fly 19 transport missions between various points in Northwest Africa. The 86th Bombardment Squadron (Light), 47th Bombardment Group (Light) with A-20s moves from Mediouna, French Morocco to Youks-les-Bains, Algeria and enters combat."
EVT_19421215_01682,1942-12-15,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"B-25, P-40, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) Over Tunisia, nine B-24s of the 376th Bombardment Group (Heavy), opening the Ninth Air Force offensive against Tunisian ports, hit the railroad yard, repair shop, and roundhouse at Sfax dropping 72x500 pound bombs. Over Libya, B-25s and P-40s strike at retreating troops and vehicles between El Agheila and Merduma, as the New Zealand 2 Division drives to the coast in the Merduma area to obstruct the retreating Germans. Over Italy, Royal Air Force Liberators, operationally controlled by the IX Bomber Command, hit Naples harbor during the night of 15/16 Dec."
EVT_19421215_01683,1942-12-15,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"C-47, B-26, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): Over Tunisia, B-26s attack El Aouina Airfield while B-17s bomb the harbor area and other B-17s hit the harbor at Bizerte.  F-4s fly several photographic reconnaissance missions over coastal Tunisia covering the area from Bizerte to Gabes; fighters fly routine patrols; and C-47s carry out numerous courier and transport missions in Northwest Africa."
EVT_19421216_01687,1942-12-16,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"C-47, P-38, A-20",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Tunisia, DB-7s bomb the rail junction east of Mateur and hit the town area of Massicault and the nearby vehicle dispersal area; P-38s attack ships off the north coast scoring a hit on one vessel; other P-38s fly reconnaissance mission, exchanging ineffective fire with enemy aircraft; and the 86th Bombardment Squadron (Light), 47th Bombardment Group (Light) flies its first mission with A-20s. The 4th Troop Carrier Squadron, 62d Troop Carrier Group with C-47s moves from Tafaraoui, Algeria to Casablanca, French Morocco. The 18th Troop Carrier Squadron, 64th Troop Carrier Group establishes HQ at Blida, Algeria upon arrival from England.  The air echelon has been operating from Maison Blanche, Algeria since 11 Nov."
EVT_19421217_01694,1942-12-17,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Algeria,,"SPITFIRE, B-26, P-38, A-20, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Algeria, French Admiral Jean Darlan announces that French Fleet units at Alexandria, Dakar and North African ports are joining the Allies. In Tunisia, 36 B-17s hit the harbors and docks at Tunis and Bizerte, claiming damage to both targets and the destruction of one vessel and three aircraft at Tunis.  DB-7s and A-20s hit military installations north and west of Gabes Airfield and the landing ground near Sidi Tabet; B-25s and B-26s sent on a shipping raid in the Gulf of Tunis fail to find the target; and P-38s and Spitfires escort all bombing missions.  Other P-38s on a sea mission off the northern Tunisia coast engage German aircraft in combat, claiming one destroyed; other P-38s and F-4 fly reconnaissance over Tunisia."
EVT_19421218_01699,1942-12-18,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Libya,,"P-40, B-17",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Libya, P-40s fly reconnaissance and patrol as the British Eighth Army's lead division, the New Zealand 2 Division, clashes with the enemy rear guards at Nofilia. In Tunisia, B-17s hit shipping and harbor installations at Sousse while RAF Liberators, under the control of IX Bomber Command, follow with a raid on the same target during the night of 18/19 Dec."
EVT_19421218_01700,1942-12-18,1942,12,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Twelfth Air Force,,Tunisia,,"P-40, B-26, P-38, B-17",0,0,0,"WESTERN MEDITERRANEAN (Twelfth Air Force): In Tunisia, 36 B-17s with 16 P-38s of the 1st Fighter Group as escort , hit Bizerte harbor and shipping offshore; a direct hit is scored on one vessel.  AA and attacks by fighters result in the loss of one B-17 and four P-38s; three enemy fights are destroyed and others damaged.  B-26s with P-38 escort attack the marshaling yard at Sousse, hitting the station, roundhouse and other buildings, tracks, and a train; heavy AA accounts for the loss of two B-26s.  DB-7s with fighter escort hit the landing ground and dispersal area near Mateur and attack the railroad yards in the town.  P-38s and P-40s fly reconnaissance missions and sweeps and attack ground targets, including a train north of Sfax and trucks near Sainte-Marie-du-Zit."
